"window_id","train_start","train_end","train_months_count","test_month","lookback","minDrop","TP","SL","train_return_pct","train_win_rate","train_max_dd","train_trades","test_return_pct","test_win_rate","test_max_dd","test_trades","opt_time_secs"
25,"2018-05","2023-12",68,"2024-01",3,8.15,9.5,0,2165.04908577901,23.3552631578947,-29.0980187695516,304,9.51962732347689,100,-1.63613729325983,1,494.353569984436
26,"2018-05","2024-01",69,"2024-02",5,9.05,9.35,0,2640.81524568317,23.6363636363636,-40.5814253080588,330,7.50982477179301,50,-2.51405888190539,2,509.752855062485
27,"2018-05","2024-02",70,"2024-03",2,6,10.85,1.95,3475.8993962411,29.3577981651376,-59.3382702377087,436,-2.03173262310413,25,-16.2139698525132,4,418.385012865067
28,"2018-05","2024-03",71,"2024-04",2,8,8.25,0,2622.91377340315,28.4615384615385,-29.0980187695516,260,-10.6675030739454,0,-10.7189082362853,3,370.941329956055
29,"2018-05","2024-04",72,"2024-05",10,7.1,6.6,0,2524.33042864768,19.6828358208955,-57.5698516606782,1072,0,0,0,0,329.807735919952
30,"2018-05","2024-05",73,"2024-06",10,7.1,6.6,0,2524.33042864768,19.6828358208955,-57.5698516606782,1072,5.6853989780823,33.3333333333333,-5.67127292447249,3,348.202021837234
31,"2018-05","2024-06",74,"2024-07",3,8.1,7.95,0,3007.96980136746,26.1682242990654,-29.0980187695516,321,7.81966933518801,100,-2.30788116867174,1,312.718014955521
32,"2018-05","2024-07",75,"2024-08",3,8.1,7.95,0,3251.00276287189,26.3975155279503,-29.0980187695516,322,-2.77693287629014,0,-4.86201618020306,4,277.280753135681
33,"2018-05","2024-08",76,"2024-09",9,9.3,6.7,2.85,3319.41970005638,46.0227272727273,-43.1203073141221,352,0,0,0,0,394.385418891907
34,"2018-05","2024-09",77,"2024-10",9,9.3,7.95,2.95,2893.57429292979,42.3529411764706,-42.3433466480394,340,0,0,0,0,329.290374994278
35,"2018-05","2024-10",78,"2024-11",8,8.7,0.7,12.65,2548.1367747596,93.4731934731935,-47.0816032356216,429,14.0646648639794,100,-6.73291233283804,10,334.796405076981
36,"2018-05","2024-11",79,"2024-12",3,7.8,9.85,0,3192.77840584821,21.978021978022,-29.1969518308713,364,3.16118808233066,11.1111111111111,-9.74653182578176,9,387.184544086456
37,"2018-05","2024-12",80,"2025-01",6,8.65,8.25,0,2500.57968972499,22.1276595744681,-44.728944266986,470,28.0460253334615,75,-4.33188284370201,4,364.26596903801
38,"2018-05","2025-01",81,"2025-02",3,8.1,7.95,0,4288.13969507143,26.3157894736842,-29.0980187695516,342,2.04054569419626,50,-12.5013669256799,2,315.175976037979
39,"2018-05","2025-02",82,"2025-03",2,7,7.95,0,2696.75561686296,24.3373493975904,-31.4621338760186,415,20.1955576308779,40,-5.32888558854327,5,430.393871068954
40,"2018-05","2025-03",83,"2025-04",3,8,9.85,0,5945.49914540897,23.4463276836158,-29.1969518308713,354,12.3924362528299,50,-5.05568535825544,2,347.478173017502
41,"2018-05","2025-04",84,"2025-05",7,8,1.25,7.05,2586.09486800562,84.6286701208981,-41.9374583673939,579,0,0,0,0,379.752648115158
42,"2018-05","2025-05",85,"2025-06",7,8,1.25,7.05,2586.09486800562,84.6286701208981,-41.9374583673939,579,0,0,0,0,416.460983991623
43,"2018-05","2025-06",86,"2025-07",7,8,1.25,7.05,2586.09486800562,84.6286701208981,-41.9374583673939,579,3.38387017399713,100,-0.514074127332205,2,349.448081016541
44,"2018-05","2025-07",87,"2025-08",7,8,1.25,7.05,2676.98883108933,84.6815834767642,-41.9374583673939,581,0,0,0,0,352.33823800087
45,"2018-05","2025-08",88,"2025-09",5,8.5,7.65,0,2832.46958329473,24.0990990990991,-33.3727113203237,444,0,0,0,0,447.797629117966
46,"2018-05","2025-09",89,"2025-10",5,8.55,9.05,0,4776.45499302763,22.7906976744186,-34.8170543849587,430,16.5458474973154,50,-14.4691293107226,4,317.669409036636
