"lookback","minDrop","TP","SL","score","return_pct","win_rate","max_dd","trades"
7,17.9,18.9,12.2,0.294224173597505,126.81093427244,59.0909090909091,-46.8967456690051,22
10,15.4,2.5,12.4,0.334673811523635,52.7824637128762,86.5384615384615,-46.8967456690051,52
9,15.5,3.2,12.8,0.32530898888412,47.752902217203,83.3333333333333,-46.8967456690051,42
5,15.6,0,19.2,0.328430157904474,83.6472397257863,82.9268292682927,-47.677403445257,41
3,12,6,12.3,0.300039286170717,49.6452027039788,72.3404255319149,-50.5619205386254,47
5,16.2,15.6,17.9,0.307512439539235,110.420515792945,69.5652173913043,-46.8967456690051,23
2,20,16.2,9.6,0.352998335102332,93.8785212242384,66.6666666666667,-26.2999329060102,9
2,11,13.9,18.6,0.323602957256659,233.567673199038,70,-51.6873335069505,40
4,6,0.3,6.8,0.344240111194994,155.467297050828,86.9831546707504,-71.4062447600934,653
4,12.1,1,3.4,0.303812096319917,17.2187829159834,72.5274725274725,-51.925151155672,91
10,6.6,3.1,14.7,0.369615664661422,287.262169108298,82.9683698296837,-68.8480268408656,411
3,16,13.8,18.6,0.347688292168304,255.654718890676,80,-46.8967456690051,20
7,9,14.1,1,0.225389695404537,28.353596304756,17.8137651821862,-61.6719226437024,247
6,18.1,3.9,13.3,0.520500536465496,371.446454998778,100,-6.77966101694915,23
1,12.1,1.6,18.7,0.267738360010841,-3.71461512622898,87.0967741935484,-63.3589974569703,31
6,10.5,10.2,11.3,0.240186253185343,-4.0583348548659,56.043956043956,-63.6153802258542,91
9,17.6,14.2,8,0.292388564583434,116.150015363989,57.1428571428571,-46.8967456690051,28
8,8.1,2.4,6.4,0.364905171663349,132.906373176369,74.4117647058823,-54.27702238005,340
5,19.4,7.7,11.3,0.495836124667817,316.243793521663,100,-10.1508916323731,15
2,13.7,15.1,2.2,0.221227212062013,6.25657462709971,31.0344827586207,-51.125506514823,29
4,11.9,6.7,13.3,0.303069903152906,120.647313993862,73.0769230769231,-54.7725035786711,52
4,17,5.6,8.1,0.317446854070276,89.0294587768978,79.1666666666667,-47.274448645799,24
10,8.8,3.4,17.4,0.312696186512742,162.310192158051,84.5,-71.3267753981205,200
7,19.5,0,16,0.461453172687918,141.44602830132,86.9565217391304,-6.14035087719297,23
1,4.7,9.8,0.3,0.35217722348496,472.499849578914,16.7322834645669,-52.6570582120316,508
2,13,5.6,4.1,0.259883319256849,14.047655147189,55.2631578947368,-52.1206885088651,38
5,20,6.9,0.5,0.413882395988179,141.396493513763,66.6666666666667,-10.3112965251118,15
3,20,4.8,2.4,0.451471545265018,107.179965590453,90,-6.21074561403509,10
5,6.5,5.9,12.3,0.305596540705068,276.299915257395,70.9302325581395,-76.9482282998393,258
10,20,3.6,2.4,0.465400933200815,264.8238258699,79.3103448275862,-9.38623224427312,29
8,3.4,0,12.7,0.191214176058272,-90.5823560272526,67.1136439825679,-97.7171552768914,2983
4,14.2,13.4,16,0.365959437123546,447.410674915291,75,-51.7862518695563,32
8,4.7,2.6,7.1,0.215446786514623,-76.5014442138521,70.4637096774193,-92.1595060143375,992
5,19.4,13.3,20,0.42452624033191,328.884114763117,92.3076923076923,-30.3873983881032,13
3,20,17.1,10.3,0.378817955132811,144.728262134305,77.7777777777778,-26.2999329060102,9
10,16.9,2.7,6.6,0.345512591827799,144.417458364729,84.4444444444444,-46.8967456690051,45
4,16,11.4,12.8,0.318236021064464,133.764084652917,73.9130434782609,-46.8967456690051,23
10,18,3.9,11.3,0.346414013503054,155.208799130014,86.1111111111111,-46.8967456690051,36
8,9.1,5.3,9.3,0.278947740929056,-23.4184391417209,64.6739130434783,-60.5570364739679,184
2,20,10.6,2.6,0.347142050168327,35.0305780851743,44.4444444444444,-13.610040184557,9
9,12.7,5.9,17.1,0.358173659357464,296.120235640367,82.258064516129,-52.6283730673517,62
6,15.2,18.6,20,0.36339708743151,400.530724160415,73.0769230769231,-47.9363083669043,26
5,20,9.8,5.6,0.435531609132408,185.040434281608,83.3333333333333,-13.3653923713235,12
6,0,0,15,0.178602021457478,-96.9878911258226,61.5429917550059,-98.7515485907942,5094
9,12.3,4.7,18.8,0.343284226142767,180.27150768462,84.9315068493151,-53.0939747470082,73
7,19.1,15,20,0.317827887576233,150.463244725005,75,-47.2518321580894,16
10,18.3,18.5,20,0.350038520079338,293.604927689389,77.7777777777778,-46.8967456690051,18
3,14.8,12,16,0.345274255492093,250.470997480719,76.9230769230769,-46.8967456690051,26
3,16.8,4.1,5.2,0.335878872093971,106.713496255492,90,-46.8967456690051,20
10,6.1,3.9,10.4,0.344682030278336,268.56809315243,74.3697478991597,-71.7382827792804,476
3,14.3,19.3,18.6,0.26234471976454,90.9212333411274,62.5,-57.4219998882315,24
4,11.7,4.2,15.3,0.254842249077006,-12.4333014289053,76.7857142857143,-65.1716339873674,56
1,20,7.6,10,0.447518209629375,93.0980076773949,100,-10.4956268221574,6
4,15.6,11.6,5.9,0.289363424664981,100.111680919837,57.6923076923077,-46.8967456690052,26
7,13.9,9,20,0.36877097831204,373.000016619743,81.3953488372093,-51.0830801856124,43
10,8.1,0.5,8.9,0.626047566329142,1254.57432797399,90.7335907335907,-45.292066268854,518
5,8.6,3.2,8.8,0.383465948660912,259.933868478235,76.0204081632653,-49.1175866366895,196
1,20,4.8,6.9,0.415027584233754,53.7201923721159,83.3333333333333,-10.6298330357143,6
2,11.1,5.1,20,0.312593028825603,97.7209792284754,84.7826086956522,-55.3607701315424,46
7,20,11.8,18.7,0.389468875592528,209.977205230563,81.25,-30.0673404496577,16
4,17.4,6.7,11.7,0.348584792050178,170.265915934046,90.4761904761905,-46.8967456690051,21
9,20,4.4,7.2,0.481936787253766,313.973163254757,92.3076923076923,-12.8450060538643,26
3,6.6,0,7.5,0.513837442741139,533.66786803596,75.2997601918465,-31.7241379310345,417
10,19.6,6.1,8.2,0.502793232899304,412.093137302852,95.4545454545455,-12.6724762653817,22
8,12.4,0,10.3,0.3456067338582,60.9387702410198,79.5454545454545,-47.3753510229151,132
8,2.3,8.2,16.7,0.220106660991524,-4.45779451438668,68.9419795221843,-89.3633730407605,293
4,10.1,5.3,17.4,0.261538099190887,59.0061350356063,79.2207792207792,-70.5963319612173,77
2,9,0,2.7,0.30084233308696,23.9738629529718,69.5652173913043,-55.5191629846283,138
6,6.1,2.6,12.9,0.35036789332746,184.382410193567,82.4519230769231,-68.8329417075888,416
1,11.2,0.2,9.2,0.282514410559378,-20.8129295734242,80.5555555555556,-54.857531816913,36
4,18.7,17.1,5,0.392942042043867,208.05094606039,61.5384615384615,-18.2808589773385,13
9,5.9,5.5,1.4,0.147796737762259,-85.9392765064495,28.3160865475071,-93.0694407626136,1063
1,14.7,2.5,8.4,0.404409138559415,87.1981136290261,83.3333333333333,-19.166575109802,18
7,7.1,5.1,20,0.293763451329985,291.9070979227,82.4644549763033,-85.0352346640754,211
2,17.6,20,18.8,0.341550758126426,253.753140791274,78.5714285714286,-46.8967456690051,14
4,20,1.9,10.4,0.463227796712733,87.9858946859472,100,-6.14035087719297,10
8,14.5,0,13.6,0.345860787006894,91.030384158471,85.7142857142857,-46.9763706799211,70
4,17.8,7.3,1.3,0.284483729230021,84.9561531702655,60.8695652173913,-48.6972945944257,23
6,14.7,4.2,18.5,0.337512188580821,95.7071862464939,85.7142857142857,-46.8967456690051,42
10,20,12,16.9,0.369145408275478,172.046222406728,76.4705882352941,-32.3814407462542,17
8,17.1,2,6.2,0.342805211866631,115.465257914656,86.3636363636364,-46.8967456690051,44
3,20,16.2,14.9,0.363231056219065,120.924505007621,77.7777777777778,-30.0673404496577,9
4,16.4,20,19.1,0.367228430997462,405.877712385997,75,-46.8967456690051,20
7,14.6,2.2,13.9,0.335442677997726,41.4796729833456,87.5,-46.8967456690051,56
2,12.7,7.5,15.4,0.334560375017544,142.612295050339,80,-46.8967456690051,35
5,19.3,10.4,3.2,0.395182194298917,124.224844596979,60,-12.1810648198587,15
3,20,3.2,5.9,0.450010719787019,99.0642684904576,90,-6.21074561403509,10
2,19.8,4.9,14.9,0.458345545014816,134.569011222762,100,-10.5627551020408,10
1,16.9,20,8.4,0.323517915419924,93.7395999902498,58.3333333333333,-32.7252402180033,12
1,18.7,5,20,0.448416554157063,92.6371003789568,100,-10.4956268221574,7
3,17.4,13.9,19.3,0.353366508598188,248.287938189814,86.6666666666667,-46.8967456690051,15
8,15.4,2.5,11.5,0.323798944869544,31.9045764898432,82.9787234042553,-46.8967456690051,47
1,16.4,17.2,12,0.368684944680326,183.532344180959,71.4285714285714,-30.0673404496577,14
7,17.5,7.9,8.9,0.359948108379944,268.067875065004,83.3333333333333,-46.8967456690051,30
10,9.9,1.7,5.4,0.357464332415013,74.1719338957926,75.6653992395437,-50.1570294155598,263
10,14.1,4.9,20,0.323969137664021,121.591997167873,85.1851851851852,-54.1458485819072,54
1,14.8,5,18,0.442957808975888,203.087329077553,94.1176470588235,-18.463302991465,17
2,15.4,4.2,15.6,0.340309433432789,111.466617133945,91.304347826087,-46.8967456690051,23
10,17.8,12.8,17.6,0.32192602728062,152.809900579373,73.0769230769231,-46.8967456690051,26
7,9.6,1.5,4.4,0.318571793212319,-18.4866452044516,72.3140495867769,-54.7844769871885,242
3,16.5,11,20,0.34966079912931,207.680926843145,88.2352941176471,-46.8967456690051,17
10,8.8,0,5.5,0.38015422249028,123.901528694056,75.78125,-51.9399758915501,512
9,9.1,7.6,20,0.24582649771275,105.643370701088,76.0330578512397,-80.7462985967683,121
3,18.5,6,13.9,0.495485577891152,343.975023936213,100,-12.3484848484849,17
8,11.4,2.1,11.2,0.329540474447678,65.4376031794938,84.0336134453782,-54.2774249552923,119
1,19.1,5.5,14.9,0.448705109036965,94.2401830450786,100,-10.4956268221574,7
8,18.9,15.5,0,0.337825489780853,138.853092967623,25.9259259259259,-17.3459059852472,27
10,4.6,13.8,8.6,0.17834342416129,-37.2634006713489,41.9939577039275,-89.6357090890197,331
2,13.9,9.4,10.9,0.288642021710358,35.8120787675349,64.2857142857143,-46.8967456690051,28
9,7.7,2,14.6,0.318778913393282,59.3510313394976,86.1027190332326,-70.6751259303259,331
1,13.8,10.3,5.7,0.275557265366386,42.3352121352006,57.1428571428571,-46.8967456690051,21
7,20,5,8.1,0.472253423917041,257.617193542157,94.7368421052632,-12.6724762653817,19
7,17.1,1.9,17.8,0.314047901462343,48.5089657715182,91.1764705882353,-53.5343925777032,34
10,18.8,11.6,16.1,0.314677422095528,113.927662930806,75,-46.8967456690051,20
4,20,6,11.5,0.467229016534177,149.797109787329,100,-8.51528384279477,10
1,16.1,13.7,13.4,0.381460441368956,194.983516260647,78.5714285714286,-30.0673404496577,14
4,17.9,14.8,10.2,0.317278394928585,157.900528703727,72.2222222222222,-46.8967456690051,18
3,12.9,9.7,8.5,0.284155001632771,96.6956462349438,61.3636363636364,-52.8206390461758,44
2,13.8,9.4,15,0.318030126190962,109.793611596284,75,-46.8967456690051,28
7,20,5.7,2.8,0.432686832028012,171.054406351082,71.4285714285714,-9.38623224427313,21
3,18.6,13.3,15.4,0.409356282486973,294.042932950907,85.7142857142857,-30.2837203164962,14
1,15.4,19.3,12.5,0.328408724038846,169.19347857525,64.7058823529412,-39.9068179207331,17
3,9.5,10.7,10,0.236572800539293,41.5953217345805,54.3478260869565,-66.7981372454977,92
5,20,0,5.9,0.451204862787642,65.794991167576,92.8571428571429,-6.21074561403507,14
7,6.9,12.4,0,0.586800984281312,1663.09984555618,12.0738636363636,-43.5559277911152,704
3,18.9,0,3.1,0.436838919995133,73.0591597863849,83.3333333333333,-6.21074561403508,12
3,19.4,7.7,5.7,0.449684401066066,135.660357186714,90,-8.51528384279477,10
3,12.9,4.7,14.2,0.351253252353661,171.432924453178,84.7826086956522,-46.8967456690051,46
7,20,20,4.8,0.362081071831786,188.465831383538,50,-22.6853270842824,18
10,17.3,7.3,10.1,0.351289578174845,228.591565825149,80.5555555555556,-46.8967456690051,36
9,15.7,5,0.9,0.24435988991236,13.1328902149694,41.2698412698413,-53.1983539656883,63
10,8.9,8.5,16.2,0.23228265180142,12.92907423304,67.1232876712329,-77.0482476451164,146
3,10.8,17.9,20,0.259166385966295,189.272750957099,65.1162790697674,-68.4547734773814,43
3,8.4,0.2,20,0.33797434712719,65.0031715431989,94.3502824858757,-60.5907736525497,177
7,17.2,0,12.7,0.329602674985865,98.3402037781121,80.9523809523809,-47.310278871602,42
8,7,5.1,8,0.373550882191385,337.091645454129,64.769647696477,-60.1089830321888,369
9,13,2.3,17.8,0.342708506741167,33.5909958696759,88.6075949367088,-46.8967456690051,79
1,10.9,6.5,2.8,0.23495268496716,-6.38851625852589,42.5,-53.090052902663,40
8,9.6,2.9,20,0.460482163871029,661.350139386427,90.9090909090909,-52.3242886040395,154
9,8.6,5.8,1.9,0.312292051205118,224.686590547498,39.0243902439024,-60.9116613402595,369
5,15.4,20,1.5,0.242714296087059,130.038608331817,30.5555555555556,-52.1753289153337,36
4,11.4,3.9,18.7,0.246607689022997,-35.4622666450745,79.0322580645161,-68.3091764825744,62
9,17.8,12.5,15.2,0.301337091327291,76.1130257265895,69.5652173913043,-46.8967456690051,23
4,18.9,10.6,19.8,0.403138154582863,225.214121229513,92.3076923076923,-31.2965606924361,13
1,14.5,0,20,0.435199934557917,127.117643279215,84.2105263157895,-11.9305084745763,19
3,4.6,4.5,4.8,0.226921612420406,-56.4415261236786,52.8198074277854,-80.7162080063366,727
4,8.5,0,11.2,0.390705597210063,225.301414075948,81.0483870967742,-50.0537722362958,248
10,16.4,13.9,15.2,0.291566814540588,54.8384648463595,63.3333333333333,-46.8967456690051,30
7,16.8,10,17.8,0.289847964599862,111.935973087616,77.7777777777778,-57.6493131120361,27
4,18,7.1,7.5,0.336513060729522,142.883281612942,85.7142857142857,-46.8967456690051,21
7,11.7,5.7,13.5,0.262554393598949,24.9652657709085,72.972972972973,-64.8034800114957,74
4,14,0.7,13.5,0.353829830562648,95.1022276048341,94.2307692307692,-46.8967456690051,52
9,20,17.9,14.6,0.30093636636679,96.2949543606547,64.7058823529412,-44.6903590252093,17
8,10,12,0.4,0.323037611556784,396.816530469336,20.3703703703704,-50.8098705889158,216
5,14.4,2.7,10.3,0.321601531370748,37.427220172651,80.8510638297872,-46.8967456690051,47
10,4.1,0,9.5,0.198857187488985,-81.6672460867578,66.3250883392226,-95.3101135747442,2830
1,19.7,0,5.7,0.425877426399749,40.3456362663231,83.3333333333333,-6.21074561403507,6
9,13.6,4.4,10.8,0.280461613014183,-2.40341682874527,72.0588235294118,-56.1416878356458,68
6,14.7,11.3,17,0.304929989871777,176.17736686682,73.5294117647059,-55.4102710951786,34
1,19.3,1.9,5,0.432957676035519,54.38737639374,85.7142857142857,-6.21074561403508,7
10,20,3.8,20,0.441146429766965,293.954810545862,96.2962962962963,-27.3968808964226,27
9,20,19.3,20,0.396221943086505,398.193163446828,81.25,-39.1092754446414,16
5,17.9,8.6,13.3,0.32439783801581,165.469661920338,82.6086956521739,-51.0929674082252,23
3,20,16,16.9,0.357472664748591,114.671924677217,77.7777777777778,-31.6116494533248,9
9,12.3,6.8,15.2,0.285619497469326,120.323659865197,75,-63.2566058541952,68
10,20,5.9,11,0.52563914348779,495.736217967374,100,-12.3484848484849,22
1,14.9,7.6,20,0.442653740337508,255.040622685735,94.1176470588235,-21.6818568207493,17
5,20,17.8,13.7,0.368454089177911,160.197791395528,75,-30.0673404496577,12
7,19.8,8.1,1.1,0.431690542669947,235.357864432941,60.8695652173913,-8.65245945687773,23
1,5.5,10.7,10.3,0.18811761068106,0.0868022228681366,51.3966480446927,-85.296142195798,179
9,13.6,4,15.6,0.268770788214489,0.199989518813636,79.0322580645161,-63.0612121219104,62
7,17,2.1,14.3,0.31972416244417,50.4718255914011,89.1891891891892,-51.1861208658522,37
9,13.6,3.1,2.4,0.250640366326237,-17.4312466262861,53.3980582524272,-59.0211848283778,103
5,17.7,17.7,17.5,0.282888527144579,45.6356850649084,61.9047619047619,-47.0319724996754,21
1,13.1,7.6,20,0.362359671065201,233.967937314012,91.304347826087,-46.8967456690051,23
1,16.3,4.5,18.3,0.470615760615584,209.438883919125,100,-11.9305084745763,14
8,16.4,0,14.9,0.337967594488884,116.299237442887,81.4814814814815,-47.3102788716019,54
8,16.7,1.6,13.7,0.344920438683819,129.762278423996,93.3333333333333,-50.6592636983325,45
5,15.8,20,20,0.355869669307066,355.649546800309,72.7272727272727,-46.8967456690051,22
2,16.9,2.4,1.5,0.273163476748503,-5.15351316300868,64.7058823529412,-47.861080846552,17
7,12.9,3.4,5.6,0.313843176313182,69.7941363104695,69.4117647058823,-49.6450458559968,85
2,13,5.9,17.1,0.336636721290179,130.338028311014,82.8571428571429,-46.8967456690051,35
2,3.5,3.9,3.5,0.18124058127518,-85.0155789414397,49.0894039735099,-92.3635734918751,1208
1,16.1,10.6,12.1,0.432277046060723,317.592394275865,92.8571428571429,-27.6278620428389,14
5,19.7,4,19.3,0.475534732622805,154.699773868515,100,-6.77966101694915,13
4,18.1,0,4.2,0.445034499191696,80.9223985302824,90.4761904761905,-9.38623224427315,21
10,18.2,12.2,0,0.240832417373394,70.6135616485454,32.3529411764706,-49.8540649874255,34
9,13.7,3.8,12.7,0.272199446487085,-7.39279591746108,76.1904761904762,-60.1472780664851,63
8,11.7,1.5,5.8,0.32747862910575,37.1794470731485,77.6978417266187,-51.5698548567008,139
3,17,2.8,0,0.257828728171627,8.69481693148087,52.1739130434783,-48.6587886859401,23
10,17.5,0,6.2,0.328107922258203,92.6760846591039,78,-46.9763706799211,50
3,13,14.9,13.7,0.402827327153846,671.830102651897,72.2222222222222,-52.1451415522762,36
5,14,0,6,0.313493515092282,3.84206042149381,75,-46.9763706799211,68
5,15.3,8.3,17.3,0.348842418216081,211.569829239632,81.8181818181818,-46.8967456690051,33
3,9.5,2.6,20,0.295592441088789,38.8378367535397,87.7777777777778,-63.4997336986803,90
8,12.7,1.6,12,0.410863106455239,350.743315118419,92.7835051546392,-46.8967456690051,97
3,6.3,2.8,14.9,0.338556836840678,88.2432144305101,83.8345864661654,-61.5421178691875,266
1,15.2,11.5,8.1,0.358802419990379,133.879028448277,64.7058823529412,-27.6567189292704,17
3,11,8.7,13.9,0.2491265843566,7.60415562761176,65,-62.8239990394813,60
3,14.7,11.6,12.6,0.351825430494084,297.545302169188,75,-46.8967456690051,28
4,17.1,2.8,3.3,0.269565967339901,9.82289545542604,65.3846153846154,-51.9247248289874,26
5,10,4.5,10.5,0.264621882395103,-14.2388315450995,69.1588785046729,-62.7579492825773,107
3,7.3,1.4,3.6,0.389538726430435,284.774774111347,72.9641693811075,-52.9246881069815,307
1,17.4,18.9,14.3,0.349449733469146,121.887543590258,72.7272727272727,-32.721352473262,11
6,8.7,0.9,1.7,0.303252222609399,38.8443878454156,64.3258426966292,-64.8561141894285,356
1,17.9,16.4,15.5,0.334089581013494,63.5680562913218,70,-32.721352473262,10
3,16.5,6.9,12.7,0.349424262749474,174.929642041247,90.4761904761905,-46.8967456690051,21
7,12.3,0.8,20,0.327857961345337,14.7085496781442,92.3913043478261,-53.7782831171984,92
7,19.1,5.5,0,0.411364325598407,163.387771935272,50,-6.1801903059688,26
8,20,3.2,12.1,0.501732802178078,259.454311169663,100,-6.14035087719297,22
10,12.7,0.2,20,0.357553484890795,33.357888294255,93.5185185185185,-46.8967456690051,108
9,11.8,1.2,10.7,0.33474325047464,52.5211671139071,86.8613138686131,-54.508676654127,137
4,17.7,7.1,12.4,0.350799054931278,182.567376384603,90.4761904761905,-46.8967456690051,21
5,16.8,7.5,0,0.259000770094365,81.4094100509999,43.75,-49.8540649874255,32
3,16.5,6.5,11.7,0.332082028694298,118.266436972811,85.7142857142857,-46.8967456690051,21
3,12.4,6.1,17.7,0.237632168216813,-4.02432473120418,75,-69.1032337450413,44
7,20,1.3,5.5,0.463759342305369,145.266765034814,95.2380952380952,-9.38623224427313,21
10,20,19.1,17.4,0.295964458969975,96.6074087090527,64.7058823529412,-46.3664087517181,17
1,6.2,2.6,0,0.345032095516271,157.951686105568,32.5925925925926,-38.148826832465,270
1,20,11.8,19.7,0.365887362164413,65.7077516869928,83.3333333333333,-27.7291606177205,6
6,12.5,2,10.2,0.364483167345564,155.507546592936,87.2093023255814,-46.8967456690051,86
5,16.4,3.5,5.3,0.31620619823464,80.6128187022085,76.6666666666667,-46.8967456690051,30
1,16,4,14.4,0.467870569349913,194.187821332066,100,-11.9305084745763,14
9,20,2.1,10.6,0.505699163480957,267.441411105569,100,-6.14035087719297,27
1,18.9,7.5,6.1,0.398545435638329,55.9073391516182,71.4285714285714,-10.6298330357143,7
1,18.5,5.8,19.7,0.45370023752658,116.91656871845,100,-10.4956268221574,8
3,16.4,2,2.2,0.287863110243877,20.2112754928695,76,-51.5916397816132,25
1,17.4,6.3,9.7,0.465959891386444,171.464710561888,100,-10.4956268221574,11
7,17.5,6.9,15.6,0.330796939998363,113.463455195683,82.7586206896552,-46.8967456690051,29
3,12.2,8.1,12.6,0.298538269335834,69.3974256953266,68.1818181818182,-49.7974141552021,44
8,5.8,7.1,13.6,0.256827510659036,65.4356447343923,67.2297297297297,-80.6062508860585,296
3,20,16.7,0,0.35317452498598,90.5011402524243,40,-12.9756895200994,10
10,8.1,2.4,3.2,0.315235441298981,36.9329294616971,60.082304526749,-60.5119809314159,486
3,20,13.6,8.9,0.340889588818678,80.7402204153674,66.6666666666667,-29.5478836186962,9
5,16.6,2.2,11.6,0.314964158511737,44.7550317547813,86.6666666666667,-50.1592916931275,30
1,18.8,3.9,2,0.445968160464255,63.3625335514309,85.7142857142857,-2.41242690058478,7
5,15,12.7,3.8,0.224466000208163,12.0467129007388,37.1428571428571,-54.3323642479179,35
1,17.4,5.1,13.4,0.463490393514028,157.74527793735,100,-10.4956268221574,11
1,14.5,9.5,0,0.39511426486279,164.683801082972,50,-10.6298330357143,20
7,10.9,12.3,20,0.274068357126936,93.9735977129556,68.3333333333333,-61.35890797449,60
9,18.7,19.7,3.1,0.331552006478439,164.653526435772,37.5,-26.2768419026107,24
2,18.7,15.1,10,0.363056715156214,117.47291985224,70,-26.2999329060102,10
3,18.9,14.1,0,0.345628345343928,99.1419734665577,41.6666666666667,-17.3459059852472,12
5,17.1,6.9,8.7,0.334693537009517,151.004387115429,81.4814814814815,-46.8967456690051,27
5,19.3,0.8,17.3,0.475339118743135,128.581351370139,100,-6.14035087719297,17
5,14.9,1.9,16.1,0.316507905664345,54.0533808430781,90.2439024390244,-53.5343925777032,41
3,18.6,0,19.7,0.450012974214502,95.466815811562,87.5,-6.14035087719297,16
2,16.6,15.7,15.7,0.304586132029725,88.3969572539084,73.3333333333333,-46.8967456690051,15
2,20,16.6,10.6,0.34947863319389,74.3246217328951,66.6666666666667,-26.2999329060102,9
9,2.7,2.7,5.7,0.182903188700529,-98.6512471479372,65.1095732410611,-99.0013155581446,1734
4,15.5,15.7,12.6,0.313201705259542,168.444009009282,65.3846153846154,-46.8967456690051,26
1,18.6,7.6,19.8,0.456605254940983,133.055554354026,100,-10.4956268221574,8
1,17.3,10,8.7,0.418021013087058,173.415030649353,83.3333333333333,-18.5047335018382,12
7,18.1,12.8,17.2,0.361523570864129,189.045962567269,75,-35.7884607243257,20
6,7.9,4.1,7.9,0.384777078639968,394.373692868589,70,-57.277587853121,260
1,14.8,15.8,15.7,0.344357363677798,151.22681058248,70.5882352941177,-36.4537810987709,17
10,10,2.3,11.4,0.362422603401607,146.496935806408,84.375,-53.263792448767,192
10,18.2,13.2,14.9,0.310833785710639,115.439584943459,70.8333333333333,-46.8967456690051,24
7,18,0,14.2,0.319788293320539,69.1388823736233,79.4117647058823,-46.9763706799211,34
5,15.1,6.1,15,0.374646771011077,306.630364649285,86.4864864864865,-46.8967456690051,37
5,20,5.6,7.8,0.477235954330363,193.078052674597,100,-8.51528384279477,13
7,13.3,7.8,11.4,0.274590230141384,48.7980767695838,66.0714285714286,-56.905713467341,56
9,17.7,12.8,20,0.351349903788707,254.782162607402,81.8181818181818,-46.8967456690051,22
8,8.9,1.6,9,0.406147852985988,300.436267593873,84.3065693430657,-52.3850853272473,274
3,17.1,0.3,11.4,0.320596881714285,8.17446421415047,90.9090909090909,-46.8967456690051,22
10,12.3,0,13,0.35790690975395,87.3582034046637,81.9444444444444,-46.9114111751853,144
7,5.7,13.7,4.7,0.192279525431897,-13.1092291146591,31.0843373493976,-83.9957731171869,415
8,18,6.9,7.6,0.331753275210364,158.616704421345,77.4193548387097,-46.9218618858975,31
7,15.5,8.1,15.1,0.355623207221239,242.38484994068,82.3529411764706,-46.8967456690051,34
10,15.5,5.2,9.8,0.307064701669548,56.5073314989568,72.5490196078431,-49.2124298515811,51
6,20,8.8,7.7,0.455595197046351,287.469337893494,93.3333333333333,-18.5047335018382,15
5,16,5.9,10.5,0.342152325277881,181.573839096856,81.25,-46.8967456690051,32
2,18.4,17.8,5.9,0.34900040015067,120.956277286296,53.8461538461538,-23.856238969138,13
7,7.6,0,6.5,0.438391011681237,400.016440557146,74.4268077601411,-48.4173864197537,567
2,17.7,7.3,19.8,0.343016232442889,128.2303858328,93.75,-46.8967456690051,16
2,14,7.3,0.9,0.236644396115927,15.2911809794684,40.625,-51.7765959026132,32
8,20,17.3,2.4,0.333194725966387,126.540689800314,38.0952380952381,-23.2127779384352,21
4,20,5.9,16.8,0.467229016534177,149.797109787329,100,-8.51528384279477,10
4,18.7,8,15.8,0.487813001333882,311.945383030372,100,-12.3484848484849,14
1,17.3,18.2,18.3,0.302868136858073,126.866377807953,75,-49.9294397410158,12
5,13.3,3.2,12.7,0.350608475905813,144.643901641847,85.4545454545455,-46.8967456690051,55
8,7.9,0,0.9,0.32064931959307,-5.2303569590977,57.3663624511082,-54.8195866103183,767
10,11.9,1.8,12.3,0.341377434049815,98.8761029960866,87.3015873015873,-54.4991687478234,126
6,18,14.2,14.8,0.304540421149052,99.2776576726087,70,-46.8967456690051,20
5,18.3,11.3,0.4,0.375139610652515,211.004331596364,43.4782608695652,-17.3459059852473,23
8,11.7,3.1,15.6,0.267242808606601,-13.9835283951174,81.9277108433735,-66.2279634810198,83
9,16,3.5,2.5,0.261744808743466,12.5620705772827,55.3571428571429,-53.6562173712994,56
9,16.1,10.5,15,0.328553899372877,158.110361846836,75,-46.8967456690051,32
8,20,11.7,20,0.399913349583746,302.028436055065,87.5,-35.2339229687218,16
10,12.1,0,5.8,0.3420401866687,36.7824796263379,75.4285714285714,-47.9557665278377,175
1,4.7,2,5.2,0.27589459334581,-40.4263754655377,67.8846153846154,-72.8851940491055,520
9,19.6,0,16.4,0.470035353294328,179.001317014711,86.2068965517241,-6.14035087719298,29
8,17.6,1.6,15.6,0.329468258934406,96.0951987060973,92.1052631578947,-52.2696138614595,38
2,8.6,8,1.9,0.203135259094437,29.9060680274527,32.1167883211679,-69.6488383952848,137
9,19,2.7,7.6,0.520733147295521,354.485129221381,100,-6.66666666666667,29
1,7.9,3.1,20,0.305358647454889,86.6417831772001,86.4583333333333,-62.9713894575569,96
1,18.6,7.8,8.9,0.456605254940983,133.055554354026,100,-10.4956268221574,8
7,19.8,12.5,13.5,0.356864144574658,153.380718811165,70.5882352941177,-32.4140886268723,17
1,19.2,10,8.4,0.456428900556313,137.150135930347,100,-10.4956268221574,7
1,20,11.8,12.6,0.367021338777979,66.4696264073928,83.3333333333333,-27.3968808964226,6
3,17.1,17.9,18.9,0.375922409666531,402.598371004181,82.3529411764706,-46.8967456690051,17
4,17.8,3.8,5,0.32474805319156,88.4538258314042,85.7142857142857,-47.5526475014334,21
1,17.2,14.6,14.9,0.343593086942744,128.760525501887,75,-36.4681052410949,12
7,19,8.1,4.6,0.446448168087374,277.923418152577,77.2727272727273,-14.3130722960993,22
1,20,19,12.2,0.332986048772973,24.9211357633289,66.6666666666667,-27.9157347927808,6
